ProductID1,ProductID2,jaccard_similarity
711,937,0.08333333333333333
711,938,0.4
711,939,0.375
711,940,0.375
711,944,0.0
711,945,0.08333333333333333
711,947,0.0
711,948,0.07692307692307693
711,949,0.0
711,951,0.1
711,952,0.0
711,953,0.18181818181818182
711,954,0.18181818181818182
711,955,0.2222222222222222
711,956,0.125
711,957,0.2222222222222222
711,958,0.2
711,959,0.25
711,960,0.0
711,961,0.18181818181818182
711,962,0.1111111111111111
711,963,0.2857142857142857
711,964,0.0
711,965,0.1
711,966,0.2
711,967,0.2222222222222222
711,968,0.125
711,969,0.09090909090909091
711,970,0.2222222222222222
711,971,0.125
711,972,0.1
711,973,0.4444444444444444
711,974,0.42857142857142855
711,975,0.14285714285714285
711,976,0.3333333333333333
711,977,0.42857142857142855
711,978,0.125
711,979,0.18181818181818182
711,980,0.125
711,981,0.09090909090909091
711,982,0.125
711,983,0.1111111111111111
711,984,0.09090909090909091
711,985,0.1
711,986,0.125
711,987,0.1111111111111111
711,988,0.09090909090909091
711,989,0.125
711,990,0.0
711,991,0.125
711,992,0.1
711,993,0.125
711,994,0.1111111111111111
711,996,0.1
711,997,0.14285714285714285
711,998,0.5
711,999,0.5714285714285714
712,708,0.6666666666666666
712,711,0.6
712,714,0.6
712,715,0.7272727272727273
712,716,0.3333333333333333
712,717,0.1
712,718,0.2222222222222222
712,722,0.2222222222222222
712,738,0.2727272727272727
712,739,0.0
712,742,0.0
712,743,0.0
712,747,0.0
712,748,0.07692307692307693
712,779,0.08333333333333333
712,780,0.07692307692307693
712,781,0.08333333333333333
712,782,0.07142857142857142
712,783,0.08333333333333333
712,784,0.08333333333333333
712,792,0.1111111111111111
712,793,0.3333333333333333
712,794,0.2222222222222222
712,795,0.2222222222222222
712,796,0.1111111111111111
712,797,0.3333333333333333
712,798,0.3333333333333333
712,799,0.2222222222222222
712,800,0.1111111111111111
712,801,0.3333333333333333
712,808,0.0
712,809,0.07692307692307693
712,810,0.09090909090909091
712,813,0.3333333333333333
712,822,0.2
712,835,0.3
712,836,0.18181818181818182
712,838,0.2222222222222222
712,858,0.3333333333333333
712,859,0.6666666666666666
712,860,0.2
712,864,0.5833333333333334
712,865,0.6666666666666666
712,867,0.07142857142857142
712,868,0.0
712,869,0.07692307692307693
712,870,0.6
712,873,0.3333333333333333
712,874,0.07692307692307693
712,875,0.23076923076923078
712,876,0.5454545454545454
712,877,0.7777777777777778
712,880,0.6
712,881,0.6
712,883,0.8888888888888888
712,884,0.6363636363636364
712,885,0.2
712,886,0.1111111111111111
712,889,0.1
712,891,0.0
712,892,0.1
712,893,0.2
712,894,0.1
712,895,0.1111111111111111
712,896,0.1111111111111111
712,899,0.1
712,900,0.1
712,904,0.08333333333333333
712,905,0.08333333333333333
712,907,0.0
712,908,0.09090909090909091
712,909,0.0
712,910,0.08333333333333333
712,913,0.1111111111111111
712,916,0.16666666666666666
712,917,0.0
712,918,0.08333333333333333
712,920,0.0
712,924,0.0
712,925,0.07692307692307693
712,926,0.08333333333333333
712,935,0.08333333333333333
712,936,0.08333333333333333
712,937,0.07142857142857142
712,938,0.23076923076923078
712,939,0.3
712,940,0.3
712,944,0.0
712,945,0.15384615384615385
712,947,0.0
712,948,0.3333333333333333
712,949,0.0
712,951,0.08333333333333333
712,952,0.08333333333333333
712,953,0.36363636363636365
712,954,0.36363636363636365
712,955,0.18181818181818182
712,956,0.1
712,957,0.3
712,958,0.2727272727272727
712,959,0.2
712,960,0.0
712,961,0.36363636363636365
712,962,0.2
712,963,0.2222222222222222
712,964,0.0
712,965,0.18181818181818182
712,966,0.4
712,967,0.18181818181818182
712,968,0.1
712,969,0.2727272727272727
712,970,0.18181818181818182
712,971,0.1
712,972,0.18181818181818182
712,973,0.25
712,974,0.3333333333333333
712,975,0.1111111111111111
712,976,0.2727272727272727
712,977,0.3333333333333333
712,978,0.1
712,979,0.36363636363636365
712,980,0.1
712,981,0.07692307692307693
712,982,0.1
712,983,0.09090909090909091
712,984,0.07692307692307693
712,985,0.08333333333333333
712,986,0.1
712,987,0.09090909090909091
712,988,0.07692307692307693
712,989,0.1
712,990,0.0
712,991,0.1
712,992,0.08333333333333333
712,993,0.1
712,994,0.09090909090909091
712,996,0.08333333333333333
712,997,0.1111111111111111
712,998,0.2727272727272727
712,999,0.3
714,708,0.8571428571428571
714,711,0.75
714,712,0.6
714,715,0.5454545454545454
714,716,0.42857142857142855
714,717,0.125
714,718,0.2857142857142857
714,722,0.2857142857142857
714,738,0.3333333333333333
714,739,0.0
714,742,0.0
714,743,0.09090909090909091
714,747,0.0
714,748,0.09090909090909091
714,779,0.1
714,780,0.09090909090909091
714,781,0.1
714,782,0.08333333333333333
714,783,0.1
714,784,0.1
714,792,0.14285714285714285
714,793,0.42857142857142855
714,794,0.2857142857142857
714,795,0.2857142857142857
714,796,0.14285714285714285
714,797,0.42857142857142855
714,798,0.42857142857142855
714,799,0.2857142857142857
714,800,0.14285714285714285
714,801,0.42857142857142855
714,808,0.1
714,809,0.09090909090909091
714,810,0.1111111111111111
714,813,0.42857142857142855
714,822,0.25
714,835,0.375
714,836,0.2222222222222222
714,838,0.2857142857142857
714,858,0.42857142857142855
714,859,0.8571428571428571
714,860,0.25
714,864,0.5454545454545454
714,865,0.8571428571428571
714,867,0.08333333333333333
714,868,0.0
714,869,0.09090909090909091
714,870,0.75
714,873,0.42857142857142855
714,874,0.09090909090909091
714,875,0.2727272727272727
714,876,0.6666666666666666
714,877,0.75
714,880,0.75
714,881,1.0
714,883,0.6666666666666666
714,884,0.6
714,885,0.25
714,886,0.14285714285714285
714,889,0.125
714,891,0.0
714,892,0.125
714,893,0.25
714,894,0.125
714,895,0.14285714285714285
714,896,0.14285714285714285
714,899,0.125
714,900,0.125
714,904,0.1
714,905,0.1
714,907,0.0
714,908,0.1111111111111111
714,909,0.0
714,910,0.1
714,913,0.14285714285714285
714,916,0.2
714,917,0.0
714,918,0.1
714,920,0.0
714,924,0.0
714,925,0.09090909090909091
714,926,0.1
714,935,0.1
714,936,0.1
714,937,0.18181818181818182
714,938,0.2727272727272727
714,939,0.375
714,940,0.375
714,944,0.1
714,945,0.08333333333333333
714,947,0.0
714,948,0.07692307692307693
714,949,0.0
714,951,0.1
714,952,0.0
714,953,0.18181818181818182
714,954,0.18181818181818182
714,955,0.2222222222222222
714,956,0.125
714,957,0.2222222222222222
714,958,0.2
714,959,0.25
714,960,0.0
714,961,0.18181818181818182
714,962,0.1111111111111111
714,963,0.2857142857142857
714,964,0.0
714,965,0.1
714,966,0.2
714,967,0.2222222222222222
714,968,0.125
714,969,0.09090909090909091
714,970,0.2222222222222222
714,971,0.125
714,972,0.1
714,973,0.3
714,974,0.42857142857142855
714,975,0.14285714285714285
714,976,0.3333333333333333
714,977,0.42857142857142855
714,978,0.125
714,979,0.18181818181818182
714,980,0.125
714,981,0.2
714,982,0.125
714,983,0.1111111111111111
714,984,0.09090909090909091
714,985,0.1
714,986,0.125
714,987,0.1111111111111111
714,988,0.2
714,989,0.125
714,990,0.0
714,991,0.125
714,992,0.1
714,993,0.125
714,994,0.1111111111111111
714,996,0.1
714,997,0.14285714285714285
714,998,0.3333333333333333
714,999,0.375
715,708,0.6
715,711,0.5454545454545454
715,712,0.7272727272727273
715,714,0.5454545454545454
715,716,0.3
715,717,0.09090909090909091
715,718,0.2
715,722,0.2
715,738,0.25
715,739,0.0
715,742,0.09090909090909091
715,743,0.07142857142857142
715,747,0.09090909090909091
715,748,0.15384615384615385
715,779,0.16666666666666666
715,780,0.15384615384615385
715,781,0.16666666666666666
715,782,0.14285714285714285
715,783,0.16666666666666666
715,784,0.16666666666666666
715,792,0.1
715,793,0.3
715,794,0.2
715,795,0.2
715,796,0.1
715,797,0.3
715,798,0.3
715,799,0.2
715,800,0.1
715,801,0.3
715,808,0.07692307692307693
715,809,0.15384615384615385
715,810,0.08333333333333333
715,813,0.3
715,822,0.18181818181818182
715,835,0.2727272727272727
715,836,0.16666666666666666
715,838,0.2
715,858,0.3
715,859,0.6
715,860,0.18181818181818182
715,864,0.5384615384615384
715,865,0.6
715,867,0.14285714285714285
715,868,0.0
715,869,0.15384615384615385
715,870,0.5454545454545454
715,873,0.3
715,874,0.07142857142857142
715,875,0.21428571428571427
715,876,0.5
715,877,0.7
715,880,0.5454545454545454
715,881,0.5454545454545454
715,883,0.8
715,884,0.46153846153846156
715,885,0.18181818181818182
715,886,0.1
715,889,0.09090909090909091
715,891,0.0
715,892,0.09090909090909091
715,893,0.18181818181818182
715,894,0.09090909090909091
715,895,0.1
715,896,0.1
715,899,0.09090909090909091
715,900,0.09090909090909091
715,904,0.16666666666666666
715,905,0.16666666666666666
715,907,0.0
715,908,0.08333333333333333
715,909,0.18181818181818182
715,910,0.16666666666666666
715,913,0.1
715,916,0.15384615384615385
715,917,0.0
715,918,0.07692307692307693
715,920,0.09090909090909091
715,924,0.09090909090909091
715,925,0.15384615384615385
715,926,0.07692307692307693
715,935,0.07692307692307693
715,936,0.07692307692307693
715,937,0.14285714285714285
715,938,0.21428571428571427
715,939,0.2727272727272727
715,940,0.2727272727272727
715,944,0.07692307692307693
715,945,0.23076923076923078
715,947,0.0
715,948,0.3076923076923077
715,949,0.08333333333333333
715,951,0.16666666666666666
715,952,0.16666666666666666
715,953,0.3333333333333333
715,954,0.23076923076923078
715,955,0.16666666666666666
715,956,0.09090909090909091
715,957,0.2727272727272727
715,958,0.25
715,959,0.18181818181818182
715,960,0.0
715,961,0.3333333333333333
715,962,0.18181818181818182
715,963,0.2
715,964,0.0
715,965,0.16666666666666666
715,966,0.25
715,967,0.16666666666666666
715,968,0.09090909090909091
715,969,0.15384615384615385
715,970,0.16666666666666666
715,971,0.09090909090909091
715,972,0.16666666666666666
715,973,0.23076923076923078
715,974,0.3
715,975,0.1
715,976,0.25
715,977,0.3
715,978,0.09090909090909091
715,979,0.23076923076923078
715,980,0.09090909090909091
715,981,0.07142857142857142
715,982,0.09090909090909091
715,983,0.08333333333333333
715,984,0.07142857142857142
715,985,0.07692307692307693
715,986,0.09090909090909091
715,987,0.08333333333333333
715,988,0.15384615384615385
715,989,0.09090909090909091
715,990,0.0
715,991,0.09090909090909091
715,992,0.07692307692307693
715,993,0.09090909090909091
715,994,0.08333333333333333
715,996,0.16666666666666666
715,997,0.1
715,998,0.25
715,999,0.2727272727272727
716,708,0.5
716,711,0.42857142857142855
716,712,0.3333333333333333
716,714,0.42857142857142855
716,715,0.3
716,717,0.25
716,718,0.6666666666666666
716,722,0.6666666666666666
716,738,0.3333333333333333
716,739,0.0
716,742,0.0
716,743,0.0
716,747,0.0
716,748,0.0
716,779,0.0
716,780,0.0
716,781,0.0
716,782,0.0
716,783,0.0
716,784,0.0
716,792,0.0
716,793,0.5
716,794,0.25
716,795,0.25
716,796,0.0
716,797,0.5
716,798,0.5
716,799,0.25
716,800,0.0
716,801,0.5
716,808,0.0
716,809,0.0
716,810,0.0
716,813,0.5
716,822,0.5
716,835,0.4
716,836,0.4
716,838,0.6666666666666666
716,858,1.0
716,859,0.5
716,860,0.5
716,864,0.3
716,865,0.5
716,867,0.0
716,868,0.0
716,869,0.0
716,870,0.42857142857142855
716,873,1.0
716,874,0.0
716,875,0.25
716,876,0.375
716,877,0.42857142857142855
716,880,0.42857142857142855
716,881,0.42857142857142855
716,883,0.375
716,884,0.3333333333333333
716,885,0.2
716,886,0.0
716,889,0.25
716,891,0.0
716,892,0.0
716,893,0.2
716,894,0.0
716,895,0.3333333333333333
716,896,0.3333333333333333
716,899,0.25
716,900,0.25
716,904,0.0
716,905,0.0
716,907,0.0
716,908,0.0
716,909,0.0
716,910,0.0
716,913,0.3333333333333333
716,916,0.14285714285714285
716,917,0.0
716,918,0.0
716,920,0.0
716,924,0.0
716,925,0.0
716,926,0.0
716,935,0.0
716,936,0.0
716,937,0.0
716,938,0.25
716,939,0.4
716,940,0.4
716,944,0.0
716,945,0.0
716,947,0.0
716,948,0.0
716,949,0.0
716,951,0.0
716,952,0.0
716,953,0.125
716,954,0.125
716,955,0.16666666666666666
716,956,0.0
716,957,0.16666666666666666
716,958,0.14285714285714285
716,959,0.2
716,960,0.0
716,961,0.125
716,962,0.2
716,963,0.25
716,964,0.0
716,965,0.16666666666666666
716,966,0.14285714285714285
716,967,0.16666666666666666
716,968,0.0
716,969,0.14285714285714285
716,970,0.16666666666666666
716,971,0.0
716,972,0.16666666666666666
716,973,0.2857142857142857
716,974,0.5
716,975,0.0
716,976,0.3333333333333333
716,977,0.5
716,978,0.0
716,979,0.125
716,980,0.0
716,981,0.0
716,982,0.0
716,983,0.0
716,984,0.0
716,985,0.0
716,986,0.0
716,987,0.0
716,988,0.0
716,989,0.0
716,990,0.0
716,991,0.0
716,992,0.0
716,993,0.0
716,994,0.0
716,996,0.0
716,997,0.0
716,998,0.3333333333333333
716,999,0.4
717,708,0.14285714285714285
717,711,0.125
717,712,0.1
717,714,0.125
717,715,0.09090909090909091
717,716,0.25
717,718,0.3333333333333333
717,722,0.3333333333333333
717,738,0.16666666666666666
717,739,0.0
717,742,0.0
717,743,0.0
717,747,0.0
717,748,0.0
717,779,0.0
717,780,0.0
717,781,0.0
717,782,0.0
717,783,0.0
717,784,0.0
717,792,0.0
717,793,0.25
717,794,0.3333333333333333
717,795,0.3333333333333333
717,796,0.0
717,797,0.25
717,798,0.25
717,799,0.0
717,800,0.0
717,801,0.25
717,808,0.0
717,809,0.0
717,810,0.0
717,813,0.25
717,822,0.25
717,835,0.2
717,836,0.2
717,838,0.3333333333333333
717,858,0.25
717,859,0.14285714285714285
717,860,0.25
717,864,0.09090909090909091
717,865,0.14285714285714285
717,867,0.0
717,868,0.0
717,869,0.0
717,870,0.125
717,873,0.25
717,874,0.0
717,875,0.125
717,876,0.1111111111111111
717,877,0.125
717,880,0.125
717,881,0.125
717,883,0.1111111111111111
717,884,0.1
717,885,0.0
717,886,0.0
717,889,0.0
717,891,0.0
717,892,0.0
717,893,0.0
717,894,0.0
717,895,0.0
717,896,0.0
717,899,0.0
717,900,0.0
717,904,0.0
717,905,0.0
717,907,0.0
717,908,0.0
717,909,0.0
717,910,0.0
717,913,0.5
717,916,0.0
717,917,0.0
717,918,0.0
717,920,0.0
717,924,0.0
717,925,0.0
717,926,0.0
717,935,0.0
717,936,0.0
717,937,0.0
717,938,0.125
717,939,0.2
717,940,0.2
717,944,0.0
717,945,0.0
717,947,0.0
717,948,0.0
717,949,0.0
717,951,0.0
717,952,0.0
717,953,0.0
717,954,0.0
717,955,0.0
717,956,0.0
717,957,0.0
717,958,0.0
717,959,0.0
717,960,0.0
717,961,0.0
717,962,0.0
717,963,0.0
717,964,0.0
717,965,0.0
717,966,0.0
717,967,0.0
717,968,0.0
717,969,0.0
717,970,0.0
717,971,0.0
717,972,0.0
717,973,0.14285714285714285
717,974,0.25
717,975,0.0
717,976,0.16666666666666666
717,977,0.25
717,978,0.0
717,979,0.0
717,980,0.0
717,981,0.0
717,982,0.0
717,983,0.0
717,984,0.0
717,985,0.0
717,986,0.0
717,987,0.0
717,988,0.0
717,989,0.0
717,990,0.0
717,991,0.0
717,992,0.0
717,993,0.0
717,994,0.0
717,996,0.0
717,997,0.0
717,998,0.16666666666666666
717,999,0.2
718,708,0.3333333333333333
718,711,0.2857142857142857
718,712,0.2222222222222222
718,714,0.2857142857142857
718,715,0.2
718,716,0.6666666666666666
718,717,0.3333333333333333
718,722,1.0
718,738,0.4
718,739,0.0
718,742,0.0
718,743,0.0
718,747,0.0
718,748,0.0
718,779,0.0
718,780,0.0
718,781,0.0
718,782,0.0
718,783,0.0
718,784,0.0
718,792,0.0
718,793,0.6666666666666666
718,794,0.3333333333333333
718,795,0.3333333333333333
718,796,0.0
718,797,0.6666666666666666
718,798,0.6666666666666666
718,799,0.3333333333333333
718,800,0.0
718,801,0.6666666666666666
718,808,0.0
718,809,0.0
718,810,0.0
718,813,0.6666666666666666
718,822,0.6666666666666666
718,835,0.5
718,836,0.5
718,838,1.0
718,858,0.6666666666666666
718,859,0.3333333333333333
718,860,0.6666666666666666
718,864,0.2
718,865,0.3333333333333333
718,867,0.0
718,868,0.0
718,869,0.0
718,870,0.2857142857142857
718,873,0.6666666666666666
718,874,0.0
718,875,0.2857142857142857
718,876,0.25
718,877,0.2857142857142857
718,880,0.2857142857142857
718,881,0.2857142857142857
718,883,0.25
718,884,0.2222222222222222
718,885,0.0
718,886,0.0
718,889,0.0
718,891,0.0
718,892,0.0
718,893,0.0
718,894,0.0
718,895,0.0
718,896,0.0
718,899,0.0
718,900,0.0
718,904,0.0
718,905,0.0
718,907,0.0
718,908,0.0
718,909,0.0
718,910,0.0
718,913,0.5
718,916,0.0
718,917,0.0
718,918,0.0
718,920,0.0
718,924,0.0
718,925,0.0
718,926,0.0
718,935,0.0
718,936,0.0
718,937,0.0
718,938,0.2857142857142857
718,939,0.5
718,940,0.5
718,944,0.0
718,945,0.0
718,947,0.0
718,948,0.0
718,949,0.0
718,951,0.0
718,952,0.0
718,953,0.0
718,954,0.0
718,955,0.0
718,956,0.0
718,957,0.0
718,958,0.0
718,959,0.0
718,960,0.0
718,961,0.0
718,962,0.0
718,963,0.0
718,964,0.0
718,965,0.0
718,966,0.0
718,967,0.0
718,968,0.0
718,969,0.0
718,970,0.0
718,971,0.0
718,972,0.0
718,973,0.3333333333333333
718,974,0.6666666666666666
718,975,0.0
718,976,0.4
718,977,0.6666666666666666
718,978,0.0
718,979,0.0
718,980,0.0
718,981,0.0
718,982,0.0
718,983,0.0
718,984,0.0
718,985,0.0
718,986,0.0
718,987,0.0
718,988,0.0
718,989,0.0
718,990,0.0
718,991,0.0
718,992,0.0
718,993,0.0
718,994,0.0
718,996,0.0
718,997,0.0
718,998,0.4
718,999,0.5
722,708,0.3333333333333333
722,711,0.2857142857142857
722,712,0.2222222222222222
722,714,0.2857142857142857
722,715,0.2
722,716,0.6666666666666666
722,717,0.3333333333333333
722,718,1.0
722,738,0.4
722,739,0.0
722,742,0.0
722,743,0.0
722,747,0.0
722,748,0.0
722,779,0.0
722,780,0.0
722,781,0.0
722,782,0.0
722,783,0.0
722,784,0.0
722,792,0.0
722,793,0.6666666666666666
722,794,0.3333333333333333
722,795,0.3333333333333333
722,796,0.0
722,797,0.6666666666666666
722,798,0.6666666666666666
722,799,0.3333333333333333
722,800,0.0
722,801,0.6666666666666666
722,808,0.0
722,809,0.0
722,810,0.0
722,813,0.6666666666666666
722,822,0.6666666666666666
722,835,0.5
722,836,0.5
722,838,1.0
722,858,0.6666666666666666
722,859,0.3333333333333333
722,860,0.6666666666666666
722,864,0.2
722,865,0.3333333333333333
722,867,0.0
722,868,0.0
722,869,0.0
722,870,0.2857142857142857
722,873,0.6666666666666666
722,874,0.0
722,875,0.2857142857142857
722,876,0.25
722,877,0.2857142857142857
722,880,0.2857142857142857
722,881,0.2857142857142857
722,883,0.25
722,884,0.2222222222222222
722,885,0.0
722,886,0.0
722,889,0.0
722,891,0.0
722,892,0.0
722,893,0.0
722,894,0.0
722,895,0.0
722,896,0.0
722,899,0.0
722,900,0.0
722,904,0.0
722,905,0.0
722,907,0.0
722,908,0.0
722,909,0.0
722,910,0.0
722,913,0.5
722,916,0.0
722,917,0.0
722,918,0.0
722,920,0.0
722,924,0.0
722,925,0.0
722,926,0.0
722,935,0.0
722,936,0.0
722,937,0.0
722,938,0.2857142857142857
722,939,0.5
722,940,0.5
722,944,0.0
722,945,0.0
722,947,0.0
722,948,0.0
722,949,0.0
722,951,0.0
722,952,0.0
722,953,0.0
722,954,0.0
722,955,0.0
722,956,0.0
722,957,0.0
722,958,0.0
722,959,0.0
722,960,0.0
722,961,0.0
722,962,0.0
722,963,0.0
722,964,0.0
722,965,0.0
722,966,0.0
722,967,0.0
722,968,0.0
722,969,0.0
722,970,0.0
722,971,0.0
722,972,0.0
722,973,0.3333333333333333
722,974,0.6666666666666666
722,975,0.0
722,976,0.4
722,977,0.6666666666666666
722,978,0.0
722,979,0.0
722,980,0.0
722,981,0.0
722,982,0.0
722,983,0.0
722,984,0.0
